"name","brand","ean","price","grammage","category","sale","image"
"Brut Dargent Brut Rosé Pinot Noir 0,75l","Brut Dargent","3263287626036","7.99","0,75l (1 l = 10,65 €)","Weihnachtswelt","False","https://img.rewe-static.de/2631903/8212020_digital-image.png"
"Teekanne Früchtetee Sternenleuchten 20 Beutel 50g","Teekanne","4009300016960","2.29","50g (1 kg = 45,80 €)","Weihnachtswelt","False","https://img.rewe-static.de/8069770/30003279_digital-image.png"
"Mälzer & Fu Franzbrötchen 500ml","None","4260158881289","5.99","500ml (1 l = 11,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/7638883/41231229_digital-image.png"
"Ostmann Glühwein Gewürz 12g","Ostmann","4002674122107","1.99","12g (1 kg = 165,83 €)","Weihnachtswelt","False","https://img.rewe-static.de/7971704/31913036_digital-image.png"
"REWE Bio + vegan Soja Schnetzel 150g","REWE Bio","4337256442763","1.85","150g (1 kg = 12,33 €)","Weihnachtswelt","False","https://img.rewe-static.de/7794856/36534079_digital-image.png"
"Verpoorten Original 0,7l","Verpoorten","4015720010822","12.99","0,70l (1 l = 18,56 €)","Weihnachtswelt","False","https://img.rewe-static.de/0215287/2810660_digital-image.png"
"Diamant Weizenmehl Type 550 1kg","Diamant","4000406002833","1.89","1000g","Weihnachtswelt","False","https://img.rewe-static.de/8908702/850020_digital-image.png"
"Martini Bianco 0,75l","Martini","7630040401012","8.99","0,75l (1 l = 11,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/0169420/3115910_digital-image.png"
"Müller Schoko Mousse vegan 2x140g","Müller","4025500275211","1.89","2x70g (1 kg = 13,50 €)","Weihnachtswelt","False","https://img.rewe-static.de/8894880/36859550_digital-image.png"
"Nestle Gold Knackige Mousse Vanille 4x57g Becher","Nestlé","3023290202128","1.69","4x57g (1 kg = 7,41 €)","Weihnachtswelt","True","https://img.rewe-static.de/7134390/27103811_digital-image.png"
"REWE Bio + Vegan Zwiebelschmalz 150g","REWE Bio","4337256518987","1.49","150g (1 kg = 9,93 €)","Weihnachtswelt","False","https://img.rewe-static.de/8911260/37431125_digital-image.png"
"Mumm & Co. Jahrgangssekt Extra Dry 0,75l","Mumm & Co.","4011900510106","3.79","0,75l (1 l = 5,05 €)","Weihnachtswelt","True","https://img.rewe-static.de/3695760/35394519_digital-image.png"
"Mövenpick Eis Gebrannte Mandel 850ml","Mövenpick","7613035248014","1.79","850ml (1 l = 2,11 €)","Weihnachtswelt","True","https://img.rewe-static.de/2508256/24337749_digital-image.png"
"Söbbeke Bio Wilder Bernd 150g","Söbbeke Pauls Biomolkerei","4008471512639","4.49","150g (1 kg = 29,93 €)","Weihnachtswelt","False","https://img.rewe-static.de/8269055/30323358_digital-image.png"
"Dr. Oetker Mohn Back 250g","Dr. Oetker","4000521020224","2.39","250g (1 kg = 9,56 €)","Weihnachtswelt","False","https://img.rewe-static.de/7157725/27810531_digital-image.png"
"Mälzer & Fu Pistachio White Choc 500ml","None","4260158881180","5.99","500ml (1 l = 11,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/9005101/41231123_digital-image.png"
"Geldermann Sekt Brut 0,75l","Geldermann","4008982634059","9.99","0,75l (1 l = 13,32 €)","Weihnachtswelt","False","https://img.rewe-static.de/3219292/26439965_digital-image.png"
"REWE Feine Welt Bio Gewürztee Indischer Chai 30g, 15 Beutel","REWE Feine Welt","4337256673181","1.99","30g (1 kg = 66,33 €)","Weihnachtswelt","False","https://img.rewe-static.de/7661262/40635953_digital-image.png"
"Katlenburger Heißer Met Honig-Glühwein 1l","Katlenburger","4001486910704","4.99","0,75l (1 l = 6,65 €)","Weihnachtswelt","False","https://img.rewe-static.de/3419355/1709040_digital-image.png"
"REWE Feine Welt Creme au Caramel Milchdessert 2x100g","REWE Feine Welt","4337256590044","1.39","2x100g (1 kg = 6,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/0715171/4960450_digital-image.png"
"Coppenrath & Wiese Bunte Sahneplatte 800g","Conditorei Coppenrath & Wiese","4008577004052","8.88","800g (1 kg = 11,10 €)","Weihnachtswelt","True","https://img.rewe-static.de/2348179/6902940_digital-image.png"
"REWE Bio Garnelen mediterrane Art 250g","REWE Bio","4337256344760","7.79","250g (1 kg = 31,16 €)","Weihnachtswelt","False","https://img.rewe-static.de/8659989/35984798_digital-image.png"
"Teekanne Glühfix Glühwein Teebeutel 10 Stück","Teekanne","4009300016045","1.59","15g (1 kg = 106 €)","Weihnachtswelt","False","https://img.rewe-static.de/8630379/34183195_digital-image.png"
"REWE Beste Wahl Blaumohn ganze Samen 250g","REWE Beste Wahl","4337256428583","2.49","250g (1 kg = 9,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/8737648/36263652_digital-image.png"
"REWE Bio Nelken ganz 30g","REWE Bio","4337256449335","2.99","30g (1 kg = 99,67 €)","Weihnachtswelt","False","https://img.rewe-static.de/7795278/36693799_digital-image.png"
"Ostmann Nelken ganz 35g","Ostmann","4002674053906","2.19","35g (1 kg = 62,57 €)","Weihnachtswelt","False","https://img.rewe-static.de/4203542/7474120_digital-image.png"
"Ramazzotti Amaro 0,7l","Ramazzotti","8006550301040","13.99","0,70l (1 l = 19,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/6194699/6780170_digital-image.png"
"REWE Bio Café Crema Gustoso ganze Bohnen 1000g","REWE Bio","4337256546379","10.99","1000g","Weihnachtswelt","False","https://img.rewe-static.de/7677900/37989555_digital-image.png"
"Hohes C Plus Antioxidantien 1l","Hohes C","4048517746246","2.29","1l","Weihnachtswelt","False","https://img.rewe-static.de/7628860/39675002_digital-image.png"
"Veggy Friends Bio Feine Vegane Leberwurst 110ml","Veggy Friends","4260177113965","2.79","110ml (1 l = 25,36 €)","Weihnachtswelt","False","https://img.rewe-static.de/2773166/27445890_digital-image.png"
"Disaronno Amaretto 0,7l","Disaronno","8001110016303","15.49","0,70l (1 l = 22,13 €)","Weihnachtswelt","False","https://img.rewe-static.de/9444050/1850110_digital-image.png"
"Krüger You Chai Latte Typ Spekulatius 250g","Krüger","4052700093017","2.99","250g (1 kg = 11,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/8179536/29901823_digital-image.png"
"Küchle San-apart 125g","Küchle","40356709","1.19","125g (1 kg = 9,52 €)","Weihnachtswelt","False","https://img.rewe-static.de/0160334/6789650_digital-image.png"
"REWE Feine Welt Bio Früchtetee Kanadische Cranberry 30g, 15 Beutel","REWE Feine Welt","4337256663366","1.99","30g (1 kg = 66,33 €)","Weihnachtswelt","False","https://img.rewe-static.de/8962865/40636037_digital-image.png"
"Cremissimo Eiscreme à la Sachertorte 900ml","Cremissimo","8711327571280","3.99","900ml (1 l = 4,43 €)","Weihnachtswelt","False","https://img.rewe-static.de/8841508/36816416_digital-image.png"
"Ostmann Kardamom gemahlen FLB 7,5g","Ostmann","4002674122275","1.89","7,50g","Weihnachtswelt","False","https://img.rewe-static.de/2276201/23329156_digital-image.png"
"Fürst von Metternich Riesling Sekt trocken 0,75l","Fürst von Metternich","4003310112001","8.99","0,75l (1 l = 11,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/0195090/5462510_digital-image.png"
"Glenmorangie Scotch Whisky 40% 0,7l","Glenmorangie","5010494571707","37.99","0,70l (1 l = 54,27 €)","Weihnachtswelt","False","https://img.rewe-static.de/0216983/2480620_digital-image.png"
"III Freunde Weißwein Grauburgunder trocken 0,75l","None","4260638760004","9.9","0,75l (1 l = 13,20 €)","Weihnachtswelt","False","https://img.rewe-static.de/7275479/27809170_digital-image.png"
"Heidsieck & Co. Champagne Monopole Blue Top 0,75l","Heidsieck & Co.","3256931113815","30.99","0,75l (1 l = 41,32 €)","Weihnachtswelt","False","https://img.rewe-static.de/4915283/1044060_digital-image.png"
"Henkell trocken Sekt 0,75l","Henkell","4003310011625","5.49","0,75l (1 l = 7,32 €)","Weihnachtswelt","False","https://img.rewe-static.de/0146030/9392950_digital-image.png"
"Schweizer Raclette natur","None","2244530000002","1.59","1 Stück ca. 100 g (1 kg = 15,90 €)","Weihnachtswelt","True","https://img.rewe-static.de/2078335/23393859_digital-image.png"
"Vivera Pops Hähnchen Art vegan 170g","Vivera","8718300862595","2.49","170g (1 kg = 14,65 €)","Weihnachtswelt","True","https://img.rewe-static.de/7631527/41210825_digital-image.png"
"REWE Bio Haselnussmus 250g","REWE Bio","4337256418775","5.99","250g (1 kg = 23,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/8734627/36028847_digital-image.png"
"Tres Reyes Rotwein Tempranillo-Syrah trocken 0,75l","None","8437014028263","6.95","0,75l (1 l = 9,27 €)","Weihnachtswelt","False","https://img.rewe-static.de/2834743/25364317_digital-image.png"
"REWE Bio Vanille Pudding 35g","REWE Bio","4388860737257","2.49","3x35g (1 kg = 23,71 €)","Weihnachtswelt","False","https://img.rewe-static.de/8041125/30496350_digital-image.png"
"Vivess Geschenktasche allgemein 1 Stück","Vivess","4046369614485","1.99","1 Stück","Weihnachtswelt","False","https://img.rewe-static.de/8852705/41522367_digital-image.png"
"Cupper Tea Bio Winter Spiced Orange 40g, 20 Beutel","Cupper Tea","5021991943461","2.99","40g (1 kg = 74,75 €)","Weihnachtswelt","False","https://img.rewe-static.de/8588504/33155674_digital-image.png"
"Island Bay Weißwein Sauvignon Blanc trocken 0,75l","Island Bay","4002287013076","6.99","0,75l (1 l = 9,32 €)","Weihnachtswelt","False","https://img.rewe-static.de/1195534/39819991_digital-image.png"
"REWE Feine Welt Veganes Lemon Curd 250g","REWE Feine Welt","4337256429856","1.69","250g (1 kg = 6,76 €)","Weihnachtswelt","False","https://img.rewe-static.de/8751864/36851075_digital-image.png"
"Vivess Papiertrinkhalme 40 Stück","Vivess","4388860273991","1.99","40 Stück","Weihnachtswelt","False","https://img.rewe-static.de/8112555/28952668_digital-image.png"
"borchers Bio Xylit Birkenzucker 250g","borchers fine food GmbH & Co. KG","4260175671986","4.79","250g (1 kg = 19,16 €)","Weihnachtswelt","False","https://img.rewe-static.de/7646383/41020100_digital-image.png"
"Eckes Edelkirsch 0,5l","Eckes","4045144750509","5.49","0,50l (1 l = 10,98 €)","Weihnachtswelt","True","https://img.rewe-static.de/0318345/2111820_digital-image.png"
"Mälzer & Fu Pure Vanilla 500ml","None","4260158880787","5.99","500ml (1 l = 11,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/9004805/41231115_digital-image.png"
"Ruf Schokoladen Streusel 500g","Ruf","4002809024801","4.49","500g (1 kg = 8,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/3279474/28584332_digital-image.png"
"Rewe Beste Wahl Nelken ganz 35g","REWE Beste Wahl","4337256249928","1.99","35g (1 kg = 56,86 €)","Weihnachtswelt","False","https://img.rewe-static.de/8425423/32186592_digital-image.png"
"Doppio Passo Rotwein Bio Primitivo Halbtrocken 0,75l","Botter","4002859121116","9.49","0,75l (1 l = 12,65 €)","Weihnachtswelt","False","https://img.rewe-static.de/3135846/27180177_digital-image.png"
"REWE Beste Wahl Barbarie Entenbrustfilet 400g","REWE Beste Wahl","4388860002751","8.79","400g (1 kg = 21,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/7073649/27357203_digital-image.png"
"Costa Garnelen mediterrane Kräuter 275g","Costa","4008467003134","9.99","275g (1 kg = 36,33 €)","Weihnachtswelt","False","https://img.rewe-static.de/8899144/38735304_digital-image.png"
"Ostmann Muskatnuss gemahlen 50g","Ostmann","4002674053821","3.39","50g (1 kg = 67,80 €)","Weihnachtswelt","False","https://img.rewe-static.de/4203488/7456620_digital-image.png"
"Tanqueray London Dry Gin 0,7l","Tanqueray","5000281015248","14.99","0,70l (1 l = 21,41 €)","Weihnachtswelt","True","https://img.rewe-static.de/7755069/36630995_digital-image.png"
"Gerstacker Feuerzangenbowle 1l","Gerstacker","4101080005582","3.99","1l","Weihnachtswelt","False","https://img.rewe-static.de/4011252/34046693_digital-image.png"
"Moët & Chandon Champagner Impérial Brut 0,75l","Moët & Chandon","3185370740194","49.99","0,75l (1 l = 66,65 €)","Weihnachtswelt","False","https://img.rewe-static.de/3713407/2734370_digital-image.png"
"Mönchshof Weihnachtsbier 0,5l","Mönchshof","40821665","0.99","0,50l (1 l = 1,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/2948214/27405755_digital-image.png"
"Rotkäppchen Glühwein 0,75l","Rotkäppchen-Mumm","4014741782213","2.99","0,75l (1 l = 3,99 €)","Weihnachtswelt","True","https://img.rewe-static.de/8011872/31487368_digital-image.png"
"Veuve Clicquot Yellow Label Brut Champagner 0,75l","Veuve Clicquot","3049610004104","55.99","0,75l (1 l = 74,65 €)","Weihnachtswelt","False","https://img.rewe-static.de/4667131/1492280_digital-image.png"
"Mälzer & Fu Chocolate Deluxe 500ml","None","4260158880886","5.99","500ml (1 l = 11,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/7635495/41231107_digital-image.png"
"Aki Wildlachs Caviar 50g","None","4103550010966","7.99","50g (1 kg = 159,80 €)","Weihnachtswelt","False","https://img.rewe-static.de/2536123/24917831_digital-image.png"
"Doppio Passo Rosé Puglia Primitivo halbtrocken 0,75l","None","4002859121130","7.99","0,75l (1 l = 10,65 €)","Weihnachtswelt","False","https://img.rewe-static.de/3058038/33004110_digital-image.png"
"Peter & Peter Weißwein Riesling feinherb 0,75l","None","4006542072372","5.99","0,75l (1 l = 7,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/7220273/27538512_digital-image.png"
"Bombay Sapphire London Dry Gin 0,7l","Bombay","5010677714006","22.99","0,70l (1 l = 32,84 €)","Weihnachtswelt","False","https://img.rewe-static.de/0581690/3295840_digital-image.png"
"Mälzer & Fu Lemon Basil Bash 500ml","None","4260158881081","5.99","500ml (1 l = 11,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/9004699/41231248_digital-image.png"
"Katlenburger Glüh-Apéro Hot Wild Berry 0,75l","Katlenburger","4001486900019","3.99","0,75l (1 l = 5,32 €)","Weihnachtswelt","False","https://img.rewe-static.de/7648999/40555356_digital-image.png"
"Lindt Pralinés Classic Confiserie für Kenner 200g","Lindt","4000539103087","9.49","200g (1 kg = 47,45 €)","Weihnachtswelt","False","https://img.rewe-static.de/8068833/29834899_digital-image.png"
"Lindt Pralinés Hochfein 350g","Lindt","4000539103889","18.49","350g (1 kg = 52,83 €)","Weihnachtswelt","False","https://img.rewe-static.de/8320655/29835452_digital-image.png"
"Biozentrale Bio Ei-Ersatz vegan 20g","biozentrale","4005009104472","1.59","20g (1 kg = 79,50 €)","Weihnachtswelt","False","https://img.rewe-static.de/8439243/32049282_digital-image.png"
"Campo Verde demeter Bio Weizenmehl Type 405 1kg","Campo Verde","4045178002384","2.49","1000g","Weihnachtswelt","False","https://img.rewe-static.de/1105770/21605551_digital-image.png"
"Mälzer & Fu Strawberry Balsamic Blast vegan 500ml","None","4260158880985","5.99","500ml (1 l = 11,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/9082910/41231192_digital-image.png"
"Vivess Flaschen Geschenktasche allgemein 1 Stück","Vivess","4046369614584","1.99","1 Stück","Weihnachtswelt","False","https://img.rewe-static.de/7733114/41487455_digital-image.png"
"Just Spices Rührei Gewürzmix 60g","Just Spices","4262386341634","4.99","60g (1 kg = 83,17 €)","Weihnachtswelt","False","https://img.rewe-static.de/8890669/39415726_digital-image.png"
"Miluna Roséwein Primitivo Rosato trocken 0,75l","None","8023354022810","5.5","0,75l (1 l = 7,33 €)","Weihnachtswelt","True","https://img.rewe-static.de/8439947/31076654_digital-image.png"
"REWE Feine Welt London Dry Gin 0,7l","REWE Feine Welt","4388844040373","12.99","0,70l (1 l = 18,56 €)","Weihnachtswelt","False","https://img.rewe-static.de/2810947/26862511_digital-image.png"
"Ostmann Plätzchen Gewürz 15g","Ostmann","4002674122121","1.99","15g (1 kg = 132,67 €)","Weihnachtswelt","False","https://img.rewe-static.de/7974007/31968994_digital-image.png"
"Tullamore Dew Irish Whiskey 0,7l","Tullamore Dew","5011026108033","17.99","0,70l (1 l = 25,70 €)","Weihnachtswelt","False","https://img.rewe-static.de/4635310/919970_digital-image.png"
"Conditorei Coppenrath & Wiese Festtagstorte Unsere Klassiker 780 g","Conditorei Coppenrath & Wiese","4008577004007","8.88","780g (1 kg = 11,38 €)","Weihnachtswelt","True","https://img.rewe-static.de/8274183/29039300_digital-image.png"
"Coppenrath & Wiese Sahne-Marzipan-Torte 1,25kg","Conditorei Coppenrath & Wiese","4008577000450","15.49","1250g (1 kg = 12,39 €)","Weihnachtswelt","False","https://img.rewe-static.de/2803372/3143250_digital-image.png"
"Dr. Oetker Gourmet Vanille Mühle 7,5g","Dr. Oetker","4000521030551","6.99","7,50g","Weihnachtswelt","False","https://img.rewe-static.de/8732496/38286988_digital-image.png"
"Verpoorten Original 0,35l","Verpoorten","40157214","7.99","0,35l (1 l = 22,83 €)","Weihnachtswelt","False","https://img.rewe-static.de/0215295/10197080_digital-image.png"
"Gordon's Alcohol Free alkoholfrei 0,7l","Gordon's","5000289933605","13.99","0,70l (1 l = 19,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/8643671/33708553_digital-image.png"
"Heidsieck & Co Monopole Blue Top Champagne Brut 0,2l","Heidsieck & Co.","3256930103831","12.99","0,20l (1 l = 64,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/8676526/1372280_digital-image.png"
"Mangaroca Batida de Côco Kokoslikör 0,7l","Mangaroca","4003310016095","9.99","0,70l (1 l = 14,27 €)","Weihnachtswelt","False","https://img.rewe-static.de/0540331/966160_digital-image.png"
"REWE Feine Welt Lavendelhonig Duft der Provence 250g","REWE Feine Welt","4388844029286","5.49","250g (1 kg = 21,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/1020190/8070720_digital-image.png"
"Krüger You Chai Latte Typ Bratapfel 250g","Krüger","4052700092997","2.99","250g (1 kg = 11,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/8180054/29902807_digital-image.png"
"L'Original Fondue 400g","None","7640103588635","3.79","400g (1 kg = 9,48 €)","Weihnachtswelt","False","https://img.rewe-static.de/3017568/25978852_digital-image.png"
